pop	sample	records	primary_kept	kept_frac	primary_kept_read2	primary_disc_mapq	primary_disc_sclip	unmapped	secondary	supplementary
bb	bb_s_155	14131616	11669547	0.826	5801102	951259	844536	314646	0	351628
bb	bb_s_156	21441867	17976632	0.838	8842768	1210788	1230386	645648	0	378413
bb	bb_s_157	23657825	19332266	0.817	9405778	1599916	1613489	639785	0	472369
bb	bb_s_158	18253100	15120324	0.828	7422239	1083502	1093077	646219	0	309978
bb	bb_s_159	8209287	6525826	0.795	3215684	554660	630194	231568	0	267039
bb	bb_s_16	23706630	18320529	0.773	9039886	1723221	1593440	1693216	0	376224
bb	bb_s_160	17279553	14312577	0.828	7077826	1094300	958515	576742	0	337419
bb	bb_s_161	14663088	11954591	0.815	5859316	968993	1039064	413258	0	287182
bb	bb_s_162	12852039	10747685	0.836	5353680	850858	688386	292807	0	272303
bb	bb_s_163	17724267	14664027	0.827	7173128	1089892	1151953	497876	0	320519
bb	bb_s_164	14444853	12047843	0.834	5909718	825462	776139	578700	0	216709
bb	bb_s_165	12606811	7984611	0.633	4162872	1028414	1944623	394886	0	1254277
bb	bb_s_167	23654800	19363192	0.819	9237272	1488469	1530044	898149	0	374946
bb	bb_s_168	22981715	18618023	0.810	8943555	1463200	1695669	701006	0	503817
bb	bb_s_169	28649364	23928033	0.835	11791496	1809909	1609676	712238	0	589508
bb	bb_s_17	13756935	11265715	0.819	5512046	950661	917191	360173	0	263195
bb	bb_s_170	18772442	15170472	0.808	7467645	1206736	1372923	533809	0	488502
bb	bb_s_171	18021495	14224380	0.789	6749798	1209658	1483690	680348	0	423419
bb	bb_s_172	11913588	9429076	0.791	4685465	810859	958690	317293	0	397670
bb	bb_s_173	17900598	15010875	0.839	7479145	1123462	957660	452819	0	355782
bb	bb_s_175	12215743	9865415	0.808	4859712	761113	895479	349947	0	343789
bb	bb_s_176	12970863	9411786	0.726	4657373	1205531	984832	1144895	0	223819
bb	bb_s_177	21677109	18352366	0.847	9210889	1334931	1061121	495388	0	433303
bb	bb_s_178	13958159	10749423	0.770	5301961	962063	966417	1054413	0	225843
bb	bb_s_179	20744543	17499370	0.844	8719377	1267289	1096103	459406	0	422375
bb	bb_s_18	12681113	10473332	0.826	5164800	766532	822831	369551	0	248867
bb	bb_s_181	21131050	17615398	0.834	8706211	1416719	1107751	552902	0	438280
bb	bb_s_182	13838627	11674614	0.844	5828201	897956	690960	313962	0	261135
bb	bb_s_183	20287135	16574195	0.817	8114089	1501115	1269204	525788	0	416833
bb	bb_s_184	9144488	7522527	0.823	3660265	598301	611685	240413	0	171562
bb	bb_s_185	21930643	18580852	0.847	9239181	1352105	1056525	550182	0	390979
bb	bb_s_187	20776501	17436601	0.839	8641596	1329866	1062365	515426	0	432243
bb	bb_s_188	8539415	7227909	0.846	3571285	499068	435034	242561	0	134843
bb	bb_s_189	12524408	10679752	0.853	5339113	748919	581660	289165	0	224912
bb	bb_s_19	16387880	13746684	0.839	6852289	1003870	902844	403726	0	330756
bb	bb_s_190	26379480	21557144	0.817	10312970	1609057	1742283	873488	0	597508
bb	bb_s_191	32254538	27428430	0.850	13704387	1950458	1523829	744265	0	607556
bb	bb_s_192	7344247	5814942	0.792	2752676	506927	530388	294531	0	197459
bb	bb_s_193	17661544	14399001	0.815	7092242	1144770	1215879	484560	0	417334
bb	bb_s_194	16939946	13541406	0.799	6420799	1084964	1344457	607895	0	361224
bb	bb_s_195	19690589	16353186	0.831	8076781	1307974	1054731	603643	0	371055
bb	bb_s_196	11572601	9836556	0.850	4905755	717041	518124	316139	0	184741
bb	bb_s_197	17748578	15038062	0.847	7544253	1081103	885197	369864	0	374352
bb	bb_s_198	9059343	7584080	0.837	3759291	554191	497669	242246	0	181157
bb	bb_s_199	7966988	6574612	0.825	3246661	549847	432455	259260	0	150814
bb	bb_s_2	12742565	10674600	0.838	5332706	752004	699452	363598	0	252911
bb	bb_s_20	16850124	13731364	0.815	6781135	1089254	1149018	500692	0	379796
bb	bb_s_200	11330004	9295160	0.820	4549696	816393	708151	292946	0	217354
bb	bb_s_201	20133533	16253095	0.807	7809561	1381681	1455243	593843	0	449671
bb	bb_s_202	28853763	23260126	0.806	11380369	1938715	2176731	892272	0	585919
bb	bb_s_203	10677878	8815659	0.826	4358972	678757	577426	270020	0	336016
bb	bb_s_204	20519100	16837772	0.821	8298443	1283147	1378169	554242	0	465770
bb	bb_s_205	17684981	14473455	0.818	7126403	1164131	1183942	474244	0	389209
bb	bb_s_206	173552	133016	0.766	65476	10887	11055	15058	0	3536
bb	bb_s_207	18233791	14930968	0.819	7119718	1082415	1218247	675060	0	327101
bb	bb_s_208	7476397	6178682	0.826	3022678	447419	482358	235809	0	132129
bb	bb_s_209	17496800	14368180	0.821	7081787	1124622	1158766	465364	0	379868
bb	bb_s_210	16424563	13098990	0.798	6513280	1095476	1305395	407663	0	517039
bb	bb_s_211	3740162	3019721	0.807	1496114	239848	238632	85251	0	156710
bb	bb_s_212	14427617	12129220	0.841	5957148	833805	776162	455565	0	232865
bb	bb_s_213	23409724	19393684	0.828	9498618	1602871	1386300	589737	0	437132
bb	bb_s_214	5946275	4927751	0.829	2436103	386961	321795	194549	0	115219
bb	bb_s_215	12078835	9743056	0.807	4725360	803360	873814	330804	0	327801
bb	bb_s_216	18291196	14435649	0.789	7200444	1195962	1512030	449095	0	698460
bb	bb_s_217	18690206	15450709	0.827	7653448	1188321	1070878	581236	0	399062
bb	bb_s_219	16169261	13185933	0.815	6466542	1089227	1140569	418383	0	335149
bb	bb_s_220	20801538	17433528	0.838	8668121	1312582	1094560	471342	0	489526
bb	bb_s_221	19813476	15819509	0.798	7500746	1251881	1601821	709717	0	430548
bb	bb_s_222	16318483	13870430	0.850	6822682	905448	854550	440474	0	247581
bb	bb_s_223	8276282	6805300	0.822	3329438	513772	542514	243880	0	170816
bb	bb_s_224	16150083	12884685	0.798	6116214	1029036	1279873	598100	0	358389
bb	bb_s_225	18839455	15152033	0.804	7462309	1276864	1380135	515020	0	515403
bb	bb_s_226	15550610	12728142	0.818	6226474	978764	1038322	443460	0	361922
bb	bb_s_227	17393152	14530392	0.835	7260834	1044691	978565	465736	0	373768
bb	bb_s_228	14437200	11963975	0.829	5854454	908479	939116	359588	0	266042
bb	bb_s_229	21919098	18200681	0.830	8992178	1501515	1154101	586659	0	476142
bb	bb_s_23	30029166	24498665	0.816	11924768	2085066	2038451	787424	0	619560
bb	bb_s_230	22218094	18459707	0.831	9117506	1502907	1189297	577717	0	488466
bb	bb_s_231	19372401	16309014	0.842	8139344	1226098	999533	449299	0	388457
bb	bb_s_232	11834775	10036538	0.848	4998935	711443	539214	346875	0	200705
bb	bb_s_234	9071830	7243978	0.799	3491296	614551	711147	228654	0	273500
bb	bb_s_236	20525616	16983878	0.827	8303137	1212828	1408704	551364	0	368842
bb	bb_s_237	16272705	13256692	0.815	6531328	1076186	1111274	429218	0	399335
bb	bb_s_239	5621679	4551411	0.810	2196041	394769	396653	155591	0	123255
bb	bb_s_240	4886278	3067121	0.628	1609955	376247	793625	157891	0	491394
bb	bb_s_241	23000011	18853512	0.820	8971678	1359442	1557328	850166	0	379563
bb	bb_s_242	18824131	14969792	0.795	7123300	1346897	1468454	652493	0	386495
bb	bb_s_243	11418962	8451860	0.740	4179295	1049753	840021	888172	0	189156
bb	bb_s_244	9508720	6986383	0.735	3440772	777062	726841	842524	0	175910
bb	bb_s_245	10377237	7306526	0.704	3543708	1149217	877343	578122	0	466029
bb	bb_s_246	41064092	33639191	0.819	16621992	2685145	2742933	1128823	0	868000
bb	bb_s_247	13544855	9683428	0.715	4698894	1532229	1080254	663935	0	585009
bb	bb_s_248	5036647	3556651	0.706	1738288	575916	406004	323101	0	174975
bb	bb_s_249	17356787	14523076	0.837	7075550	1021303	955669	555248	0	301491
bb	bb_s_25	22275107	18769404	0.843	9356984	1429300	1100176	572498	0	403729
bb	bb_s_250	8764276	6948406	0.793	3420246	567542	702066	231380	0	314882
bb	bb_s_251	20334131	16519131	0.812	8037103	1475034	1387332	520979	0	431655
bb	bb_s_252	17640089	14752919	0.836	7272030	1146621	981337	409445	0	349767
bb	bb_s_253	14422968	11822740	0.820	5873941	967805	861031	379542	0	391850
bb	bb_s_254	25483012	21656496	0.850	10861301	1519890	1257737	526371	0	522518
bb	bb_s_255	7378591	6182937	0.838	3079810	477661	399258	160076	0	158659
bb	bb_s_256	6351586	4956218	0.780	2438407	429621	534142	168311	0	263294
bb	bb_s_257	29921016	24358145	0.814	11679967	1965971	1968262	971236	0	657402
bb	bb_s_258	12075153	9883603	0.819	4840019	793389	853714	308190	0	236257
bb	bb_s_259	22291153	17748113	0.796	8438161	1486965	1595014	821832	0	639229
bb	bb_s_26	8923359	7508839	0.841	3746007	600876	427256	238491	0	147897
bb	bb_s_260	18576376	15695735	0.845	7756861	1111939	968039	481571	0	319092
bb	bb_s_261	24727010	20330738	0.822	9947053	1725318	1550132	625874	0	494948
bb	bb_s_262	9255425	7257559	0.784	3626230	645708	781275	223790	0	347093
bb	bb_s_263	15821266	13011065	0.822	6381242	990576	1100925	404180	0	314520
bb	bb_s_264	7919552	6557617	0.828	3248154	499030	451476	245533	0	165896
bb	bb_s_267	7165186	6050597	0.844	2975695	408971	384524	207784	0	113310
bb	bb_s_268	22611732	18909170	0.836	9449863	1496962	1185746	550634	0	469220
bb	bb_s_269	14012024	11434192	0.816	5682587	948985	848476	396749	0	383622
bb	bb_s_27	17564470	14395960	0.820	7127120	1181145	1024289	583196	0	379880
bb	bb_s_271	18457100	15386435	0.834	7605211	1230734	962891	497024	0	380016
bb	bb_s_272	15477633	12964477	0.838	6423844	1017626	788980	380271	0	326279
bb	bb_s_273	8720640	7121317	0.817	3395241	544739	584866	322922	0	146796
bb	bb_s_274	29754281	25070888	0.843	12319985	1786817	1524310	913947	0	458319
bb	bb_s_275	8615265	6373534	0.740	3139062	726307	646298	710751	0	158375
bb	bb_s_276	11572409	9569611	0.827	4686247	801167	694212	295978	0	211441
bb	bb_s_277	15853910	12246872	0.772	6117135	1191226	1376882	365034	0	673896
bb	bb_s_279	22531511	18871208	0.838	9346502	1357482	1251657	585185	0	465979
bb	bb_s_28	3189813	2617877	0.821	1279248	196255	215988	105950	0	53743
bb	bb_s_280	14945183	12307830	0.824	6081916	999235	853891	473916	0	310311
bb	bb_s_281	6746508	5721726	0.848	2851070	416367	304841	193768	0	109806
bb	bb_s_282	6281764	5086654	0.810	2530162	451001	390539	176842	0	176728
bb	bb_s_283	125960	92764	0.736	45019	8434	9691	12241	0	2830
bb	bb_s_284	135950	96090	0.707	47151	9854	13738	10800	0	5468
bb	bb_s_285	7430	914	0.123	656	103	493	5894	0	26
bb	bb_s_287	11099831	9083471	0.818	4322231	687008	737808	414001	0	177543
bb	bb_s_288	11631390	7349788	0.632	3828704	897580	1851299	357133	0	1175590
bb	bb_s_289	17671682	13101796	0.741	6474734	1638563	1297115	1333796	0	300412
bb	bb_s_29	6114012	5014464	0.820	2495551	432063	346464	177771	0	143250
bb	bb_s_290	22702527	18667586	0.822	9333157	1616927	1324785	472786	0	620443
bb	bb_s_291	20005077	15862314	0.793	7530993	1409158	1402521	785017	0	546067
bb	bb_s_292	6904860	5337287	0.773	2671787	511467	599345	162659	0	294102
bb	bb_s_293	14844715	12201546	0.822	6032336	999127	860286	467167	0	316589
bb	bb_s_295	22023931	18546298	0.842	9307712	1414280	1119397	467589	0	476367
bb	bb_s_296	6683843	5519391	0.826	2728569	426998	377502	223707	0	136245
bb	bb_s_297	22457698	19037967	0.848	9499170	1303568	1163046	512367	0	440750
bb	bb_s_298	24228968	19580559	0.808	9318481	1565855	1621179	898943	0	562432
bb	bb_s_299	9499235	7976336	0.840	3977080	611276	480993	257271	0	173359
bb	bb_s_3	17088661	14157320	0.828	6950292	1010349	1040542	556381	0	324069
bb	bb_s_30	27572707	22347529	0.810	10862205	1982195	1896475	709387	0	637121
bb	bb_s_300	18461330	14544658	0.788	7241203	1215247	1535035	445072	0	721318
bb	bb_s_301	152677	119424	0.782	58880	8074	9350	13420	0	2409
bb	bb_s_303	22518648	19131049	0.850	9529339	1304908	1048232	637011	0	397448
bb	bb_s_304	11228436	9162133	0.816	4396956	729844	792594	331807	0	212058
bb	bb_s_305	31292761	25021372	0.800	11875585	2071237	2426379	1141944	0	631829
bb	bb_s_306	7708535	6352139	0.824	3106463	470963	527300	220412	0	137721
bb	bb_s_307	113600	88942	0.783	44637	6439	6122	9787	0	2310
bb	bb_s_309	19823065	16505673	0.833	8183838	1387035	1010376	502500	0	417481
bb	bb_s_31	18611860	15475348	0.831	7700677	1202950	1093514	385504	0	454544
bb	bb_s_311	18819326	15420678	0.819	7589775	1196540	1250526	521336	0	430246
bb	bb_s_313	111913	81614	0.729	38406	5989	8637	14226	0	1447
bb	bb_s_314	17332434	14346932	0.828	7125593	1180149	936016	410069	0	459268
bb	bb_s_315	66929	37738	0.564	19142	4798	11674	7182	0	5537
bb	bb_s_316	7409906	5988176	0.808	2888105	504298	555244	194222	0	167966
bb	bb_s_317	15188586	12338762	0.812	6037135	1016986	1037433	434471	0	360934
bb	bb_s_319	29453687	25131530	0.853	12502668	1920346	1229008	713720	0	459083
bb	bb_s_320	7625933	6296415	0.826	3112071	475603	443723	252627	0	157565
bb	bb_s_321	101316	70542	0.696	33975	6886	10242	11522	0	2124
bb	bb_s_33	14776171	12520299	0.847	6239701	884567	720358	399406	0	251541
bb	bb_s_34	24610886	20763730	0.844	10306305	1631958	1109163	623751	0	482284
bb	bb_s_35	11803877	9814662	0.831	4887192	833309	634346	257207	0	264353
bb	bb_s_37	18647617	15001541	0.804	7231579	1230569	1433094	484354	0	498059
bb	bb_s_39	9508695	7775074	0.818	3872097	682768	558741	259111	0	233001
bb	bb_s_4	37502387	28110829	0.750	13754428	3478131	2940212	1481726	0	1491489
bb	bb_s_40	23201533	19069334	0.822	9327516	1561122	1471306	588366	0	511405
bb	bb_s_41	21066786	17571662	0.834	8702544	1295535	1190156	576945	0	432488
bb	bb_s_42	16859274	13886620	0.824	6860506	1112735	956954	563383	0	339582
bb	bb_s_43	145215	104029	0.716	51035	8166	7762	23203	0	2055
bb	bb_s_44	28002388	23758760	0.848	11832027	1626465	1296962	828523	0	491678
bb	bb_s_45	23947070	19636001	0.820	9669258	1551690	1574946	677229	0	507204
bb	bb_s_46	261135	217504	0.833	106763	14403	15250	9823	0	4155
bb	bb_s_47	13779022	11328914	0.822	5635306	932973	809220	368157	0	339758
bb	bb_s_48	40847375	33444595	0.819	16079805	2704285	2750636	1308074	0	639785
bb	bb_s_5	15176544	12760533	0.841	6354552	982333	786575	334621	0	312482
bb	bb_s_50	34646065	27210801	0.785	13419231	2331042	2258160	2310423	0	535639
bb	bb_s_51	21024705	17615764	0.838	8586016	1242252	1152293	677943	0	336453
bb	bb_s_52	19213377	15450736	0.804	7334857	1162243	1514422	692981	0	392995
bb	bb_s_53	12984162	10716675	0.825	5292601	850478	730629	440734	0	245646
bb	bb_s_54	17002485	13828956	0.813	6765241	1149682	1140833	490145	0	392869
bb	bb_s_55	15600154	13159143	0.844	6519819	875342	856335	415526	0	293808
bb	bb_s_56	22322917	18677935	0.837	9228712	1480997	1135558	585572	0	442855
bb	bb_s_58	21538360	17958811	0.834	8901630	1441641	1121654	560514	0	455740
bb	bb_s_6	11377486	9409861	0.827	4601754	702953	747734	317792	0	199146
bb	bb_s_60	19572426	15461893	0.790	7338243	1281031	1627144	681654	0	520704
bb	bb_s_62	24159283	19821714	0.820	9672969	1502794	1692712	680978	0	461085
bb	bb_s_64	11184706	9445843	0.845	4643612	633251	602130	334658	0	168824
bb	bb_s_67	10702891	8961004	0.837	4429064	672458	576396	304206	0	188827
bb	bb_s_68	13996314	11395272	0.814	5427883	850173	962742	573557	0	214570
bb	bb_s_7	21128885	18006209	0.852	8979458	1188737	1011113	553541	0	369285
bb	bb_s_70	19260382	16293694	0.846	8097304	1247658	880988	451672	0	386370
bb	bb_s_71	15943985	13226153	0.830	6469198	949315	1008252	459734	0	300531
bb	bb_s_75	37658128	29700787	0.789	14813053	2614386	3075431	884912	0	1382612
bb	bb_s_77	19321437	15847376	0.820	7824935	1199340	1319445	527743	0	427533
bb	bb_s_78	21119388	17698594	0.838	8808213	1358836	1117160	475880	0	468918
bb	bb_s_79	19126329	16288486	0.852	8109580	1084953	868773	577578	0	306539
bb	bb_s_8	19297472	16119543	0.835	7842733	1055232	1110545	703298	0	308854
bb	bb_s_80	15554166	13222503	0.850	6530285	822450	808629	461036	0	239548
bb	bb_s_81	23510614	19077965	0.811	9064101	1532669	1599770	923410	0	376800
bb	bb_s_82	13006928	10812501	0.831	5341536	790873	721908	425386	0	256260
bb	bb_s_83	25996587	21664353	0.833	10820319	1615714	1431259	748770	0	536491
bb	bb_s_84	17222080	14186753	0.824	6949589	1124478	1129148	463293	0	318408
bb	bb_s_85	27490994	23088003	0.840	11472324	1892678	1260054	739119	0	511140
bb	bb_s_86	26324602	21566615	0.819	10715713	1815171	1535235	665655	0	741926
bb	bb_s_88	24594154	20105992	0.818	9779306	1647353	1678211	647746	0	514852
bb	bb_s_89	15405232	12468589	0.809	5949431	1013458	1034956	618363	0	269866
bb	bb_s_90	17393402	13960084	0.803	6711892	1187889	1291928	562267	0	391234
bb	bb_s_92	13334663	11121799	0.834	5501020	799014	722101	434956	0	256793
bb	bb_s_93	14436090	11852337	0.821	5861151	958344	823858	508329	0	293222
bb	bb_s_94	15570072	12947188	0.832	6474913	1021168	868530	350754	0	382432
bb	bb_s_95	23245261	19659095	0.846	9832104	1368386	1162985	595554	0	459241
bb	bb_s_96	20346925	16742346	0.823	8194915	1428639	1233266	540569	0	402105
bb	bb_s_97	11204884	7140428	0.637	3714614	878284	1727938	369544	0	1088690
bb	bb_s_98	16258911	13621970	0.838	6693982	950940	855645	582279	0	248077
bb	bb_s_99	24633566	20649454	0.838	10360796	1565081	1252432	652747	0	513852
cl	cl_f_1	24488670	18977649	0.775	9369964	1818013	1608530	1698510	0	385968
cl	cl_f_10	24142703	20333738	0.842	10127098	1430621	1178677	758028	0	441639
cl	cl_f_100	13307096	11058155	0.831	5478213	831318	666033	413678	0	337912
cl	cl_f_101	22669181	19246024	0.849	9601076	1358227	1049345	639660	0	375925
cl	cl_f_102	21231437	17955188	0.846	8963110	1306109	1040649	533674	0	395817
cl	cl_f_104	24076932	19657519	0.816	9429388	1577160	1552610	806543	0	483100
cl	cl_f_105	5512346	4430318	0.804	2142426	378529	427961	138400	0	137138
cl	cl_f_106	22224082	18028712	0.811	8815474	1295467	1715022	747801	0	437080
cl	cl_f_107	13620116	11096773	0.815	5512790	933563	839095	382839	0	367846
cl	cl_f_108	13308161	10894511	0.819	5338781	875419	926105	351721	0	260405
cl	cl_f_109	20210267	16637308	0.823	8117195	1212217	1338767	644946	0	377029
cl	cl_f_11	53440716	43760750	0.819	21032545	3449700	3645021	1737959	0	847286
cl	cl_f_110	25235271	20374010	0.807	9899376	1777490	1809960	663262	0	610549
cl	cl_f_112	31067853	26181070	0.843	13090722	1968026	1533159	779601	0	605997
cl	cl_f_113	19967178	14574528	0.730	7233752	1864072	1538823	1644975	0	344780
cl	cl_f_114	10119178	6425029	0.635	3342131	798129	1552888	326828	0	1016304
cl	cl_f_115	16978201	12297984	0.724	6077996	1632086	1294512	1445022	0	308597
cl	cl_f_116	21633526	18495790	0.855	9258639	1165264	1022501	558111	0	391860
cl	cl_f_117	9046257	7627056	0.843	3804418	573715	449948	240941	0	154597
cl	cl_f_118	25670069	20807925	0.811	10000806	1685163	1858786	765102	0	553093
cl	cl_f_119	15466468	12814611	0.829	6358334	1042210	829149	382372	0	398126
cl	cl_f_12	16864967	13873234	0.823	6893985	1156302	960837	417321	0	457273
cl	cl_f_120	21072994	17898647	0.849	8845705	1140535	1090278	600446	0	343088
cl	cl_f_121	20142661	17104630	0.849	8507024	1169441	987154	521285	0	360151
cl	cl_f_122	14068306	11641637	0.828	5755820	887278	802743	450070	0	286578
cl	cl_f_123	6056001	4941860	0.816	2391353	419461	426019	168096	0	100565
cl	cl_f_124	10690224	6709086	0.628	3497774	841011	1712646	339477	0	1088004
cl	cl_f_125	18348028	15332738	0.836	7470764	1113436	996070	587970	0	317814
cl	cl_f_126	20925586	17735115	0.848	8823997	1244881	1012247	566313	0	367030
cl	cl_f_128	14858242	12121797	0.816	6025554	978976	924431	414674	0	418364
cl	cl_f_129	18520869	15785546	0.852	7903328	1002152	886084	513676	0	333411
cl	cl_f_13	17538405	14369711	0.819	7013484	1066747	1226525	561053	0	314369
cl	cl_f_130	46457646	38207179	0.822	18484195	3045590	3048472	1398201	0	758204
cl	cl_f_131	23455971	18908057	0.806	9107613	1647753	1699041	699557	0	501563
cl	cl_f_132	16752350	13785689	0.823	6867026	1170463	1022665	349509	0	424024
cl	cl_f_133	14246276	11973953	0.840	5977639	910209	736625	355263	0	270226
cl	cl_f_134	15309589	12484836	0.815	6139248	1034467	1035039	448070	0	307177
cl	cl_f_135	17796563	14909112	0.838	7268589	1065551	966628	570113	0	285159
cl	cl_f_136	15267078	12548853	0.822	6245552	1041266	931930	347853	0	397176
cl	cl_f_137	16464302	12069464	0.733	5976476	1576359	1254882	1277627	0	285970
cl	cl_f_138	13131206	10949079	0.834	5471871	797412	739282	370573	0	274860
cl	cl_f_139	22915617	18643881	0.814	8894811	1436797	1576853	854613	0	403473
cl	cl_f_14	14198480	11746324	0.827	5801665	887448	801833	497981	0	264894
cl	cl_f_140	20578623	16482096	0.801	7927896	1410475	1565865	606456	0	513731
cl	cl_f_141	18013561	14079479	0.782	7024427	1283315	1516863	424893	0	709011
cl	cl_f_142	17477309	14433492	0.826	7176555	1218700	964222	405772	0	455123
cl	cl_f_143	21081916	17474211	0.829	8638191	1455528	1141362	553759	0	457056
cl	cl_f_144	23602797	19911022	0.844	9921012	1415693	1200218	631399	0	444465
cl	cl_f_145	16467842	13716789	0.833	6767913	1022674	892856	529933	0	305590
cl	cl_f_146	17494982	14014988	0.801	6895763	1212734	1297529	495963	0	473768
cl	cl_f_148	14943141	12604862	0.844	6270318	999426	716737	344765	0	277351
cl	cl_f_149	15192366	12293781	0.809	5953545	1048466	1136459	392564	0	321096
cl	cl_f_15	25454032	21435060	0.842	10691179	1600431	1226018	764091	0	428432
cl	cl_f_151	30542174	25192851	0.825	12321322	2084015	1877701	805231	0	582376
cl	cl_f_152	21206985	17304633	0.816	8469469	1368788	1424412	635979	0	473173
cl	cl_f_154	22382877	18174644	0.812	8631349	1411604	1529580	888768	0	378281
cl	cl_f_155	15487759	12236564	0.790	6089656	1101238	1251899	391311	0	506747
cl	cl_f_156	17205294	14048208	0.817	6863763	1108872	1179414	541880	0	326920
cl	cl_f_157	19015163	15398174	0.810	7658086	1354527	1199670	514059	0	548733
cl	cl_f_159	17054026	14061283	0.825	6925374	1033724	1129948	464427	0	364644
cl	cl_f_16	16468515	13408705	0.814	6554108	1132457	1143078	456410	0	327865
cl	cl_f_160	17257814	14187386	0.822	6927288	1062563	1198295	499610	0	309960
cl	cl_f_161	11966436	9750701	0.815	4724757	802744	877694	299117	0	236180
cl	cl_f_164	16015571	13236200	0.826	6482323	1003833	1063063	407240	0	305235
cl	cl_f_165	16917000	14137080	0.836	7062685	1026390	939304	465824	0	348402
cl	cl_f_166	29571012	25103003	0.849	12507661	1708447	1379447	866309	0	513806
cl	cl_f_167	19409045	16249179	0.837	8160280	1253464	1025124	455585	0	425693
cl	cl_f_169	20004406	16921375	0.846	8438069	1180024	1007398	533677	0	361932
cl	cl_f_17	23450577	19502306	0.832	9613806	1542724	1350548	597212	0	457787
cl	cl_f_170	12624279	10652465	0.844	5228166	683797	667009	431431	0	189577
cl	cl_f_171	17893127	14774516	0.826	7302945	1176210	993287	582057	0	367057
cl	cl_f_172	13794445	10129907	0.734	5010079	1318465	1016854	1089774	0	239445
cl	cl_f_173	21330373	17858266	0.837	8849462	1295279	1164800	591127	0	420901
cl	cl_f_174	14617745	12056980	0.825	5958212	975631	808625	478376	0	298133
cl	cl_f_175	16705793	13118406	0.785	6534877	1141878	1383986	419018	0	642505
cl	cl_f_176	22831784	19314340	0.846	9623343	1354248	1126868	628770	0	407558
cl	cl_f_177	20267123	17175296	0.847	8541814	1164602	1001556	567688	0	357981
cl	cl_f_178	14098609	11648895	0.826	5701926	845207	915257	408641	0	280609
cl	cl_f_179	16173733	13556319	0.838	6748100	1048069	855371	363663	0	350311
cl	cl_f_18	14422881	11731892	0.813	5724173	899722	1000860	529782	0	260625
cl	cl_f_180	21964797	18122219	0.825	8875271	1345547	1512942	563178	0	420911
cl	cl_f_181	10546605	8878592	0.842	4422926	656327	564325	227880	0	219481
cl	cl_f_182	8617655	6821419	0.792	3274774	598902	688817	255142	0	253375
cl	cl_f_183	14563593	11623701	0.798	5523627	946061	1159963	535159	0	298709
cl	cl_f_184	14302652	11944949	0.835	5900487	911131	761907	376211	0	308454
cl	cl_f_185	19565298	16661152	0.852	8299943	1132142	886604	564838	0	320562
cl	cl_f_186	16749972	13936919	0.832	6880670	1063836	916778	508895	0	323544
cl	cl_f_187	18385865	14393521	0.783	7175600	1316172	1533776	438975	0	703421
cl	cl_f_188	12067101	10082953	0.836	4963674	740131	689116	333062	0	221839
cl	cl_f_189	646	432	0.669	230	40	67	97	0	10
cl	cl_f_19	16044517	13181558	0.822	6450767	989900	1057444	482604	0	333011
cl	cl_f_190	16785438	14016845	0.835	6947049	1094947	882585	422685	0	368376
cl	cl_f_191	13277714	10957352	0.825	5420505	866857	753012	418833	0	281660
cl	cl_f_192	14985425	12352009	0.824	6132298	1045899	836554	367962	0	383001
cl	cl_f_193	15116540	12349568	0.817	6050020	968865	1078993	420466	0	298648
cl	cl_f_194	20381740	16911347	0.830	8356693	1361866	1117998	536883	0	453646
cl	cl_f_195	11280488	9374455	0.831	4589746	675324	743120	286681	0	200908
cl	cl_f_196	21371486	17306221	0.810	8314264	1496599	1503657	679075	0	385934
cl	cl_f_197	17189557	13956969	0.812	6876000	1106951	1209030	489058	0	427549
cl	cl_f_198	4788229	3990545	0.833	1995259	280255	271487	148493	0	97449
cl	cl_f_199	18687264	15897376	0.851	7903104	1137179	848010	466347	0	338352
cl	cl_f_2	31456988	25940455	0.825	12694647	2113809	1948110	851230	0	603384
cl	cl_f_20	15770940	12589704	0.798	6200576	1122741	1169873	499192	0	389430
cl	cl_f_200	148861	114064	0.766	56794	8203	10543	13690	0	2361
cl	cl_f_201	32479288	27527578	0.848	13767143	1955020	1576634	815252	0	604804
cl	cl_f_202	17537358	14448236	0.824	7062072	1060474	1170867	529387	0	328394
cl	cl_f_203	28977869	23713271	0.818	11361038	1821193	1900762	973726	0	568917
cl	cl_f_204	21849082	18351427	0.840	9093459	1366300	1115722	564377	0	451256
cl	cl_f_205	14999824	12263315	0.818	6008890	1045405	1005269	391959	0	293876
cl	cl_f_206	10922226	9136946	0.837	4567420	646688	616741	296645	0	225206
cl	cl_f_207	144652	105725	0.731	47663	10048	16033	10216	0	2630
cl	cl_f_208	13973592	11451900	0.820	5672756	916554	810307	495381	0	299450
cl	cl_f_209	16489412	13901761	0.843	6835393	963413	855446	512838	0	255954
cl	cl_f_21	22240086	17489080	0.786	8719492	1492017	1861248	577145	0	820596
cl	cl_f_210	12499197	10455518	0.836	5203256	809274	685554	266350	0	282501
cl	cl_f_211	41473718	34001796	0.820	16437266	2731289	2787364	1203245	0	750024
cl	cl_f_212	7809169	6396091	0.819	3125766	492349	525827	251855	0	143047
cl	cl_f_213	6184200	4988931	0.807	2483097	456834	387524	180423	0	170488
cl	cl_f_214	7412534	6010053	0.811	2964054	501739	515304	218314	0	167124
cl	cl_f_215	6344079	5199964	0.820	2570915	417956	371543	224135	0	130481
